2026-02-05 18:47:12,784 - INFO - Loading CSV from output_with_qs_match.csv
2026-02-05 18:47:12,841 - INFO - Processing 19706 authors starting from row 0
2026-02-05 19:27:01,793 - INFO - Row 8656/19706: Searching for Awaluddin, M.
2026-02-05 19:27:01,995 - ERROR - Error searching for title 'Distribution of Financial Attitude, Financial Behavior, Financial Knowledge and Financial Literacy on the Investment Decision Behavior of Young Investors': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3ADistribution+of+Financial+Attitude%2C+Financial+Behavior%2C+Financial+Knowledge+and+Financial+Literacy+on+the+Investment+Decision+Behavior+of+Young+Investors&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 19:27:01,995 - INFO - Row 8657/19706: Searching for Cruaud, C.
2026-02-05 19:27:02,226 - INFO - Row 8658/19706: Searching for Richmond, A.
2026-02-05 19:27:02,478 - INFO - Row 8659/19706: Searching for Gupta, A.
2026-02-05 19:27:02,724 - INFO - Row 8660/19706: Searching for Ballard, J.
2026-02-05 19:27:03,112 - INFO - Row 8661/19706: Searching for Piquer-Píriz, A.M.
2026-02-05 19:27:03,369 - INFO - Row 8662/19706: Searching for Johnson, C.I.
2026-02-05 19:27:03,614 - INFO - Row 8663/19706: Searching for Lusardi, A.
2026-02-05 19:27:03,991 - INFO - Row 8664/19706: Searching for Mitchell, O.S.
2026-02-05 19:27:04,233 - INFO - Row 8665/19706: Searching for Zhang, Y.
2026-02-05 19:27:04,649 - INFO - Row 8666/19706: Searching for Kodli, M.
2026-02-05 19:27:05,052 - INFO - Row 8667/19706: Searching for Rajashekara, H.M.
2026-02-05 19:27:05,322 - INFO - Row 8668/19706: Searching for Rama Subramoniam, S.R.
2026-02-05 19:27:05,552 - INFO - Row 8669/19706: Searching for Derbyshire, L.E.
2026-02-05 19:27:05,774 - INFO - Row 8670/19706: Searching for Fouché, J.P.
2026-02-05 19:27:06,001 - INFO - Row 8671/19706: Searching for Javed, S.
2026-02-05 19:27:06,245 - INFO - Row 8672/19706: Searching for Abro, Z.
2026-02-05 19:27:06,496 - INFO - Row 8673/19706: Searching for Azad, I.
2026-02-05 19:27:06,721 - INFO - Row 8674/19706: Searching for Sepúlveda, H.A.Á.
2026-02-05 19:27:06,974 - INFO - Row 8675/19706: Searching for Bayakhmetova, A.
2026-02-05 19:27:07,204 - INFO - Row 8676/19706: Searching for Bayakhmetova, B.
2026-02-05 19:27:07,438 - INFO - Row 8677/19706: Searching for Nathie, M.
2026-02-05 19:27:07,668 - INFO - Row 8678/19706: Searching for Mahdzan, N.S.
2026-02-05 19:27:07,976 - INFO - Row 8679/19706: Searching for Hanifa, M.H.
2026-02-05 19:27:08,252 - INFO - Row 8680/19706: Searching for Frank, D.
2026-02-05 19:27:08,487 - INFO - Row 8681/19706: Searching for Singh, R.R.
2026-02-05 19:27:08,728 - INFO - Row 8682/19706: Searching for Harrison, A.
2026-02-05 19:27:08,964 - INFO - Row 8683/19706: Searching for G, G.
2026-02-05 19:27:09,206 - INFO - Row 8684/19706: Searching for Birǎu, R.
2026-02-05 19:27:09,445 - INFO - Row 8685/19706: Searching for Spulbar, C.
2026-02-05 19:27:09,694 - INFO - Row 8686/19706: Searching for Arce-Cruz, G.O.
2026-02-05 19:27:09,924 - INFO - Row 8687/19706: Searching for Valencia-Mayuri, J.C.
2026-02-05 19:27:10,136 - INFO - Row 8688/19706: Searching for Jiménez-Rivera, W.O.
2026-02-05 19:27:10,367 - INFO - Row 8689/19706: Searching for Stephens, B.
2026-02-05 19:27:10,593 - INFO - Row 8690/19706: Searching for Al-Bahrani, A.
2026-02-05 19:27:10,826 - INFO - Row 8691/19706: Searching for Lu, Y.
2026-02-05 19:27:11,011 - ERROR - Error searching for title 'Objective Financial Knowledge, Subjective Financial Knowledge, and Credit Card Mismanagement: Does Overconfidence Hurt?': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AObjective+Financial+Knowledge%2C+Subjective+Financial+Knowledge%2C+and+Credit+Card+Mismanagement%3A+Does+Overconfidence+Hurt%3F&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 19:27:11,012 - INFO - Row 8692/19706: Searching for Kalenkoski, C.M.
2026-02-05 19:27:11,220 - ERROR - Error searching for title 'Objective Financial Knowledge, Subjective Financial Knowledge, and Credit Card Mismanagement: Does Overconfidence Hurt?': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AObjective+Financial+Knowledge%2C+Subjective+Financial+Knowledge%2C+and+Credit+Card+Mismanagement%3A+Does+Overconfidence+Hurt%3F&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 19:27:11,221 - INFO - Row 8693/19706: Searching for Majid, M.S.A.
2026-02-05 19:27:11,424 - ERROR - Error searching for title 'Promoting Financial Inclusion Through Financial Literacy, Socialization, and Commitment to the Implementation of Islamic Financial Institutions' Law in Aceh, Indonesia': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3APromoting+Financial+Inclusion+Through+Financial+Literacy%2C+Socialization%2C+and+Commitment+to+the+Implementation+of+Islamic+Financial+Institutions%27+Law+in+Aceh%2C+Indonesia&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 19:27:11,425 - INFO - Row 8694/19706: Searching for Hafasnuddin, H.
2026-02-05 19:27:11,605 - ERROR - Error searching for title 'Promoting Financial Inclusion Through Financial Literacy, Socialization, and Commitment to the Implementation of Islamic Financial Institutions' Law in Aceh, Indonesia': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3APromoting+Financial+Inclusion+Through+Financial+Literacy%2C+Socialization%2C+and+Commitment+to+the+Implementation+of+Islamic+Financial+Institutions%27+Law+in+Aceh%2C+Indonesia&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 19:27:11,607 - INFO - Row 8695/19706: Searching for Lippman, S.A.
2026-02-05 19:27:11,892 - INFO - Row 8696/19706: Searching for Libby, M.K.
2026-02-05 19:27:12,138 - INFO - Row 8697/19706: Searching for Nakphong, M.K.
2026-02-05 19:27:12,386 - INFO - Row 8698/19706: Searching for Arons, A.
2026-02-05 19:27:12,638 - INFO - Row 8699/19706: Searching for Balanoff, M.
2026-02-05 19:27:12,895 - INFO - Row 8700/19706: Searching for Bhojak, N.P.
2026-02-05 19:27:13,378 - INFO - Checkpoint: Saved progress at row 8700
2026-02-05 19:27:13,378 - INFO - Row 8701/19706: Searching for Modi, A.G.
2026-02-05 19:27:13,644 - INFO - Row 8702/19706: Searching for Jani, D.
2026-02-05 19:27:13,906 - INFO - Row 8703/19706: Searching for Momin, M.
2026-02-05 19:27:14,131 - INFO - Row 8704/19706: Searching for Rapina, R.
2026-02-05 19:27:14,366 - INFO - Row 8705/19706: Searching for Meythi, M.
2026-02-05 19:27:14,600 - INFO - Row 8706/19706: Searching for Rahmatika, D.N.
2026-02-05 19:27:14,855 - INFO - Row 8707/19706: Searching for Goyal, K.
2026-02-05 19:27:15,107 - INFO - Row 8708/19706: Searching for Moreira Choez, J.S.
2026-02-05 19:27:15,319 - ERROR - Error searching for title 'The Synergy Between Financial Education, Economic Well-Being, and Financial Stress: An Analysis of Interconnections and Reciprocal Effects': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AThe+Synergy+Between+Financial+Education%2C+Economic+Well-Being%2C+and+Financial+Stress%3A+An+Analysis+of+Interconnections+and+Reciprocal+Effects&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 19:27:15,320 - INFO - Row 8709/19706: Searching for Cruz Arteaga, K.C.
2026-02-05 19:27:15,514 - ERROR - Error searching for title 'The Synergy Between Financial Education, Economic Well-Being, and Financial Stress: An Analysis of Interconnections and Reciprocal Effects': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AThe+Synergy+Between+Financial+Education%2C+Economic+Well-Being%2C+and+Financial+Stress%3A+An+Analysis+of+Interconnections+and+Reciprocal+Effects&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 19:27:15,515 - INFO - Row 8710/19706: Searching for Benavides-Lara, R.M.
2026-02-05 19:27:15,723 - ERROR - Error searching for title 'The Synergy Between Financial Education, Economic Well-Being, and Financial Stress: An Analysis of Interconnections and Reciprocal Effects': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AThe+Synergy+Between+Financial+Education%2C+Economic+Well-Being%2C+and+Financial+Stress%3A+An+Analysis+of+Interconnections+and+Reciprocal+Effects&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 19:27:15,724 - INFO - Row 8711/19706: Searching for Velásquez-Gutiérrez, M.T.
2026-02-05 19:27:15,916 - ERROR - Error searching for title 'The Synergy Between Financial Education, Economic Well-Being, and Financial Stress: An Analysis of Interconnections and Reciprocal Effects': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AThe+Synergy+Between+Financial+Education%2C+Economic+Well-Being%2C+and+Financial+Stress%3A+An+Analysis+of+Interconnections+and+Reciprocal+Effects&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 19:27:15,917 - INFO - Row 8712/19706: Searching for Herrera, M.K.G.
2026-02-05 19:27:16,119 - ERROR - Error searching for title 'The Synergy Between Financial Education, Economic Well-Being, and Financial Stress: An Analysis of Interconnections and Reciprocal Effects': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AThe+Synergy+Between+Financial+Education%2C+Economic+Well-Being%2C+and+Financial+Stress%3A+An+Analysis+of+Interconnections+and+Reciprocal+Effects&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 19:27:16,119 - INFO - Row 8713/19706: Searching for Nose, Y.
2026-02-05 19:27:16,352 - INFO - Row 8714/19706: Searching for Hosomi, C.
2026-02-05 19:27:16,586 - INFO - Row 8715/19706: Searching for Minh, H.N.
2026-02-05 19:27:16,984 - INFO - Row 8716/19706: Searching for Harper, C.
2026-02-05 19:27:17,219 - INFO - Row 8717/19706: Searching for Curs, B.R.
2026-02-05 19:27:17,446 - INFO - Row 8718/19706: Searching for Beasley, J.
2026-02-05 19:27:17,675 - INFO - Row 8719/19706: Searching for Marinelli, L.
2026-02-05 19:27:17,912 - INFO - Row 8720/19706: Searching for Bartoloni, S.
2026-02-05 19:27:18,148 - INFO - Row 8721/19706: Searching for Khan, M.T.I.
2026-02-05 19:27:18,361 - INFO - Row 8722/19706: Searching for Abrantes, B.F.
2026-02-05 19:27:18,550 - ERROR - Error searching for title 'Essentials on Financial Literacy, Up-/Reskilling, and Firm Performance: Empirical Evidence from South Asian Public-Owned Companies (POCs)': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AEssentials+on+Financial+Literacy%2C+Up-%2FReskilling%2C+and+Firm+Performance%3A+Empirical+Evidence+from+South+Asian+Public-Owned+Companies+%28POCs%29&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 19:27:18,551 - INFO - Row 8723/19706: Searching for Hang, D.T.
2026-02-05 19:27:18,746 - ERROR - Error searching for title 'Essentials on Financial Literacy, Up-/Reskilling, and Firm Performance: Empirical Evidence from South Asian Public-Owned Companies (POCs)': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AEssentials+on+Financial+Literacy%2C+Up-%2FReskilling%2C+and+Firm+Performance%3A+Empirical+Evidence+from+South+Asian+Public-Owned+Companies+%28POCs%29&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 19:27:18,748 - INFO - Row 8724/19706: Searching for Prihastiwi, D.A.
2026-02-05 19:27:18,988 - INFO - Row 8725/19706: Searching for Kartika, H.
2026-02-05 19:27:19,178 - ERROR - Error searching for title 'The Influence of Financial Literacy, Financial Experience, Behavioral Finance, and Investor Awareness on The Use of Fintech Applications in Making Investment Decisions': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AThe+Influence+of+Financial+Literacy%2C+Financial+Experience%2C+Behavioral+Finance%2C+and+Investor+Awareness+on+The+Use+of+Fintech+Applications+in+Making+Investment+Decisions&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 19:27:19,179 - INFO - Row 8726/19706: Searching for Karmawan, I.G.M.
2026-02-05 19:27:19,381 - ERROR - Error searching for title 'The Influence of Financial Literacy, Financial Experience, Behavioral Finance, and Investor Awareness on The Use of Fintech Applications in Making Investment Decisions': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AThe+Influence+of+Financial+Literacy%2C+Financial+Experience%2C+Behavioral+Finance%2C+and+Investor+Awareness+on+The+Use+of+Fintech+Applications+in+Making+Investment+Decisions&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 19:27:19,382 - INFO - Row 8727/19706: Searching for Astri, A.A.
2026-02-05 19:27:19,628 - INFO - Row 8728/19706: Searching for Lindrianasari, L.
2026-02-05 19:27:19,862 - INFO - Row 8729/19706: Searching for Robalinho, J.
2026-02-05 19:27:20,622 - INFO - Row 8730/19706: Searching for Gomes, L.M.P.
2026-02-05 19:27:21,235 - INFO - Row 8731/19706: Searching for Damayanti, S.
2026-02-05 19:27:21,480 - INFO - Row 8732/19706: Searching for Rahmawati, A.
2026-02-05 19:27:21,718 - INFO - Row 8733/19706: Searching for Reznik, S.D.
2026-02-05 19:27:21,957 - INFO - Row 8734/19706: Searching for Herlin
2026-02-05 19:27:22,199 - INFO - Row 8735/19706: Searching for Sisay, K.
2026-02-05 19:27:22,440 - INFO - Row 8736/19706: Searching for Buddeberg, K.
2026-02-05 19:27:22,669 - INFO - Row 8737/19706: Searching for da Silva, E.A.S.R.G.
2026-02-05 19:27:22,899 - INFO - Row 8738/19706: Searching for Tandon, P.
2026-02-05 19:27:23,156 - INFO - Row 8739/19706: Searching for Jasuja, D.
2026-02-05 19:27:23,693 - INFO - Row 8740/19706: Searching for Singh, A.B.
2026-02-05 19:27:24,308 - INFO - Row 8741/19706: Searching for Jain, T.
2026-02-05 19:27:24,543 - INFO - Row 8742/19706: Searching for Amonhaemanon, D.
2026-02-05 19:27:24,774 - INFO - Row 8743/19706: Searching for Vora-Sittha, P.
2026-02-05 19:27:25,016 - INFO - Row 8744/19706: Searching for Wahyuni, S.F.
2026-02-05 19:27:25,276 - INFO - Row 8745/19706: Searching for Rafik, A.
2026-02-05 19:27:25,502 - INFO - Row 8746/19706: Searching for Changwesha, M.
2026-02-05 19:27:25,734 - INFO - Row 8747/19706: Searching for Sabbagh, M.
2026-02-05 19:27:25,955 - INFO - Row 8748/19706: Searching for Gutierrez, L.
2026-02-05 19:27:26,202 - INFO - Row 8749/19706: Searching for Rahmawati, A.
2026-02-05 19:27:26,405 - ERROR - Error searching for title 'The effect of financial literacy, training and locus of control on creative economic business performance': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AThe+effect+of+financial+literacy%2C+training+and+locus+of+control+on+creative+economic+business+performance&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 19:27:26,406 - INFO - Row 8750/19706: Searching for Wahyuningsih, S.H.
2026-02-05 19:27:26,604 - ERROR - Error searching for title 'The effect of financial literacy, training and locus of control on creative economic business performance': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AThe+effect+of+financial+literacy%2C+training+and+locus+of+control+on+creative+economic+business+performance&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 19:27:26,605 - INFO - Row 8751/19706: Searching for Sedmak, C.
2026-02-05 19:27:26,821 - INFO - Row 8752/19706: Searching for Fabbricatore, R.
2026-02-05 19:27:27,066 - INFO - Row 8753/19706: Searching for Palazzo, L.
2026-02-05 19:27:27,299 - INFO - Row 8754/19706: Searching for Guo, Y.
2026-02-05 19:27:27,492 - ERROR - Error searching for title 'Financial Literacy, Borrowing Behavior and Rural Households’ Income: Evidence from the Collective Forest Area, China': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AFinancial+Literacy%2C+Borrowing+Behavior+and+Rural+Households%E2%80%99+Income%3A+Evidence+from+the+Collective+Forest+Area%2C+China&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 19:27:27,493 - INFO - Row 8755/19706: Searching for Liu, C.
2026-02-05 19:27:27,690 - ERROR - Error searching for title 'Financial Literacy, Borrowing Behavior and Rural Households’ Income: Evidence from the Collective Forest Area, China': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AFinancial+Literacy%2C+Borrowing+Behavior+and+Rural+Households%E2%80%99+Income%3A+Evidence+from+the+Collective+Forest+Area%2C+China&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 19:27:27,691 - INFO - Row 8756/19706: Searching for Paladino, G.
2026-02-05 19:27:27,957 - INFO - Row 8757/19706: Searching for Tennakoon, M.
2026-02-05 19:27:28,217 - INFO - Row 8758/19706: Searching for Samaraweera, A.
2026-02-05 19:27:28,462 - INFO - Row 8759/19706: Searching for Colangelo, T.
2026-02-05 19:27:28,720 - INFO - Row 8760/19706: Searching for Purnomo, A.S.
2026-02-05 19:27:28,937 - INFO - Row 8761/19706: Searching for Raharto Condrobimo, A.
2026-02-05 19:27:29,162 - INFO - Row 8762/19706: Searching for Krutsinger, D.C.
2026-02-05 19:27:29,531 - INFO - Row 8763/19706: Searching for Adamson, R.
2026-02-05 19:27:30,147 - INFO - Row 8764/19706: Searching for Olson, E.M.
2026-02-05 19:27:30,681 - INFO - Row 8765/19706: Searching for Denson, J.L.
2026-02-05 19:27:31,131 - INFO - Row 8766/19706: Searching for Kelm, D.J.
2026-02-05 19:27:31,478 - INFO - Row 8767/19706: Searching for Chu, D.C.
2026-02-05 19:27:31,809 - INFO - Row 8768/19706: Searching for Stewart, N.H.
2026-02-05 19:27:32,151 - INFO - Row 8769/19706: Searching for Prabhakaran, S.
2026-02-05 19:27:32,389 - INFO - Row 8770/19706: Searching for Goyal, K.
2026-02-05 19:27:32,620 - INFO - Row 8771/19706: Searching for Kumar, S.
2026-02-05 19:27:32,868 - INFO - Row 8772/19706: Searching for Preece, G.L.
2026-02-05 19:27:33,093 - INFO - Row 8773/19706: Searching for Kiss, D.E.
2026-02-05 19:27:33,334 - INFO - Row 8774/19706: Searching for Wongmonta, S.
2026-02-05 19:27:33,570 - INFO - Row 8775/19706: Searching for Mokhtari, M.
